id,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap,usr,workload_type,user_type,system_state,io_pressure,process_pressure,memory_pressure,cpu_pressure,read_write_ratio,swap_pressure,sys_activity_ratio
2419,25.41690223,34.87844931,348.7640192,28,18,2,2,5959200,5176400,1,5996,1848283,90,mixed,admin,high,3084720288,4,0.00016675,194.5,0.694444444,308.2012673,4.274725275
5726,-0.296290446,0.136343595,462.7677063,123,61,0.4,1.2,19160800,16898100,2.2,4144,1829253,89,mixed,student,medium,32378111448,0.48,0.00053076,132.1875,0.5,441.3155609,4.7
4172,4.828594391,0.705336387,5471.135066,335,200,1,1,90873200,6477100,1,480,1074680,85,io_heavy,student,medium,58859480372,1,0.002079002,2736.5,2.5,2234.261954,63.63953488
3636,18.2847155,5.998657143,2233.495272,231,135,2,3.4,16821100,4312600,368,85,14,0,cpu_heavy,researcher,low,7254267586,6.8,4.279069767,5.891598916,2.571428571,0.162790698,2174
1825,9.179967349,1.358109356,4851.412104,476,164,0.4,0.8,79407300,19557000,2.4,2305,1002723,80,io_heavy,student,low,1.55297E+11,0.32,0.001040763,1429.411765,3,434.8321769,60
4919,4.44174139,0.759755378,1975.147982,176,77,1.2,1.4,11514800,3679900,1,176,1126896,91,mixed,admin,high,4237331252,1.68,0.005649718,961.5,3,6366.644068,20.90217391
2360,69.4360636,73.15677389,3081.63781,519,458,1.4,1.4,46394500,44171000,2,266,1046742,81,io_heavy,student,low,2.04929E+11,1.96,0.007490637,1020.666667,0.92,3920.382022,37.34146341
7277,4.874550211,0.647768428,5068.400526,324,205,2.4,7.2,53172700,8876400,1,177,1088126,80,io_heavy,researcher,low,47198215428,17.28,0.005617978,2537,3,6113.067416,62.64197531
2075,1.340918499,-0.255035987,1721.246608,278,121,0.4,0.6,67706400,5397200,1.2,206,1125093,87,io_heavy,student,medium,36542498208,0.24,0.005797101,781.3636364,2,5435.231884,19.53409091
4114,7.366881393,4.592929199,717.9875006,72,75,0.6,1,494200,5766900,2,381,1089528,95,mixed,admin,critical,285000198,0.6,0.005235602,242.6666667,1.5,2852.167539,7.583333333
3437,2.61222889,2.499552069,177.800814,13,31,0.2,0.2,699700,1188700,1,6379,1856778,97,mixed,admin,critical,83173339,0.04,0.00015674,104,1,291.0310345,2.12244898
3750,3.426989012,1.472691204,1242.70679,183,171,3.2,1,10347700,681600,1.4,5299,1860629,91,mixed,admin,high,705299232,3.2,0.000264151,524.5833333,2.5,351.0620755,13.68478261
3255,1.392278301,-0.232262935,769.3803937,93,78,0.2,0.2,7253600,3052200,1,146,1059721,94,mixed,admin,high,2213943792,0.04,0.006802721,384,1,7208.986395,8.084210526
2854,110.2353345,127.5137875,5204.561181,272,172,0.2,0.2,23822400,22201600,3.8,1505,1326022,87,io_heavy,student,medium,52889539584,0.04,0.00252324,1078.333333,0.859375,880.4926959,58.81818182
4731,0.731285695,-0.310679341,2959.799084,196,151,0.6,2.6,27967700,3337800,2,779,1108133,88,mixed,admin,medium,9335058906,1.56,0.002564103,997,2,1420.683333,33.60674157
5964,4.532225371,-0.208302255,1969.697672,424,307,2.4,0.8,19795100,2516300,2.6,1361,1072078,88,mixed,admin,medium,4981041013,1.92,0.001908957,549.4444444,6,787.1350954,22.2247191
953,3.664512344,1.743506724,1108.206052,82,32,1.2,7.4,31388600,835900,2,3223,1741526,92,cpu_heavy,researcher,high,2623773074,8.88,0.000620347,355,1.666666667,540.1755583,11.4516129
2336,6.613787456,-0.565888941,2290.425428,336,305,3.8,4.2,13010400,23330800,2,151,1709832,83,cpu_heavy,researcher,medium,30354304032,15.96,0.013157895,770.6666667,6,11248.89474,27.52380952
7089,36.05661832,50.16932166,2173.333156,211,138,1.8,2,6115000,1969900,2.7,745,1128345,88,mixed,admin,medium,1204593850,3.6,0.003619303,597.5675676,0.705882353,1512.52681,24.84269663
2744,5.595577269,-0.639874568,2211.793419,241,104,1.6,0.6,5543500,3509500,2.6,133,1711675,91,mixed,admin,high,1945491325,0.96,0.019402985,620.8333333,5,12773.69403,24.29347826
3551,19.43289761,8.935065215,1874.138553,261,258,4.4,1.4,13754700,4528600,4.4,6190,1709211,86,cpu_heavy,researcher,medium,6228953442,6.16,0.000710709,339.6296296,2,276.0799548,21.08045977
4556,-0.320619996,-0.47604976,251.1740786,28,24,0.2,0.2,62700,474400,,1311,1749170,98,mixed,admin,critical,2974488,0.04,0.000762195,101.5,0,1333.208841,2.050505051
7603,2.517915898,-0.181660047,481.3234908,51,35,2,2.6,6104900,2427300,1,355,1813288,83,mixed,researcher,medium,1481842377,5.2,0.002808989,231,2,5093.505618,5.5
2081,16.00056337,1.176991075,2923.304911,692,186,0.8,2.2,48234000,5901800,2.4,157,1028288,80,io_heavy,student,low,28466742120,1.76,0.015189873,845.8823529,16,6508.151899,35.50617284
1560,64.71069052,60.08574001,2434.99268,156,100,1,0.8,18853400,5240400,1.2,723,1006984,88,mixed,admin,medium,9879935736,0.8,0.001657459,1086.818182,1.06557377,1390.861878,26.86516854
4671,0.696060225,0.319020296,1934.328081,135,85,0.6,0.8,39576700,7608400,2,742,1012610,91,io_heavy,student,high,30111536428,0.48,0.00269179,675,0,1362.866756,22.01086957
7197,2.480350264,0.056975662,1123.147969,73,89,0.8,2.4,5768900,4173500,1.3,317,1059472,93,mixed,admin,high,2407650415,1.92,0.00408805,459.1304348,2,3331.672956,11.23404255
4408,1.589236691,0.264443884,368.8117987,34,44,1.8,1.8,4288300,5698000,1.2,6441,1851192,91,mixed,admin,high,2443473340,3.24,0.000186278,186.3636364,2,287.3629308,4.456521739
7061,7.639093989,0.287645621,830.4942292,88,54,4,2.6,10283100,912300,1.4,11335,1880605,85,cpu_heavy,researcher,medium,938127213,10.4,0.0001235,317.0833333,6,165.8967008,8.848837209
5286,1.443718608,-0.595556316,3594.980537,397,197,0.2,0.2,32883000,22525700,3,593,1006561,85,io_heavy,student,medium,74071259310,0.04,0.005050505,903.75,1,1694.547138,42.03488372
3760,12.97622664,7.474003392,5892.045869,184,181,3.6,9.4,7549000,34322600,3.6,998,1377794,72,io_heavy,researcher,low,25910130740,33.84,0.003603604,1285,1.3,1379.173173,80.97260274
5846,2.418244854,-0.229256396,1466.071584,98,89,1.4,4,27368200,23195700,2.6,802,1761578,94,io_heavy,researcher,high,63482455674,5.6,0.003237858,412.5,3,2193.745953,15.63157895
2766,0.87536939,0.134166045,285.1308382,12,9,0.2,0.2,1378500,316500,2.4,4581,1731592,97,mixed,admin,critical,43629525,0.04,0.000523789,82.35294118,0,377.9118289,2.857142857
2461,14.08105004,12.76829077,6908.507757,1054,171,0.6,0.8,6938700,3656900,3,254,998522,87,mixed,admin,medium,2537413203,0.48,0.011764706,1722.5,1,3915.772549,78.29545455
8033,2.506025005,0.399501794,539.6211383,67,50,0.2,0.2,3456000,975000,2.2,1347,1713429,97,mixed,admin,critical,336960000,0.04,0.001632047,178.75,1,1271.089763,5.836734694
3667,0.780438299,-0.234379697,532.3275963,127,158,0.2,0.2,2980100,5241300,2,2019,1730618,96,mixed,admin,critical,1561959813,0.04,0.000990099,200,0,856.7415842,6.18556701
6622,14.20557382,17.46020923,415.7038824,58,35,2.2,2.2,9461900,2779900,1.2,393,1813523,81,mixed,admin,low,2630313581,4.84,0.003045685,226.3636364,0.736842105,4602.850254,6.073170732
6843,2.996578635,-0.595470045,907.850747,176,121,1,0.4,17472300,15362100,4.2,340,1724080,93,mixed,admin,high,26841121983,0.4,0.012316716,185.5769231,1,5055.953079,10.26595745
6861,16.11877369,7.426168358,2063.458624,204,135,6.4,18,13563600,2888400,4,143,1090653,75,cpu_heavy,researcher,low,3917710224,115.2,0.027777778,421,1.888888889,7573.979167,27.69736842
3902,49.86121578,-0.186349558,5028.555176,397,239,14.2,34.8,15014000,2526300,1,187,1105467,55,cpu_heavy,researcher,low,3792986820,494.16,0.005319149,2515.5,50,5880.143617,89.83928571
2478,28.55073954,-0.359196697,1538.949337,270,173,0.2,0.2,13445900,8206500,1,119,1066176,89,mixed,admin,medium,11034377835,0.04,0.008333333,752,27,8884.8,16.71111111
4467,9.907099236,0.282905496,2217.179528,97,91,7.01,20.64,2918500,3858200,2.4,656,1083941,77,cpu_heavy,researcher,low,1126015670,144.6864,0.003652968,665,9,1649.834094,28.98717949
6955,21.9349572,10.2421983,5298.143186,181,109,3.19,9.38,33805100,14966100,5.2,2477,1543837,73,io_heavy,researcher,low,50593050711,29.9222,0.002098467,860.1612903,1.916666667,623.0173527,72.06756757
5966,12.13434635,11.44376569,1366.488063,121,113,0.2,0.2,23159200,8457100,2.6,976,1086653,94,mixed,admin,high,19585967032,0.04,0.002661208,375.2777778,1,1112.234391,14.22105263
1290,3.702702163,0.739793604,2071.535206,188,155,0.4,1,9074300,19100100,,228,1535224,93,mixed,admin,high,17332003743,0.4,0.010480349,603.8235294,3,6704.034934,21.84042553
2739,10.65840725,7.756671851,1783.575977,134,112,1,2.2,4704800,5090200,1.3,213,1019315,93,mixed,admin,high,2394837296,2.2,0.006074766,793.0434783,1,4763.154206,19.40425532
6284,11.08726851,0.294023625,315.3263473,53,37,0.4,0.4,13813300,1288100,,285,1725635,96,mixed,admin,critical,1779291173,0.16,0.004895105,124.1666667,10,6033.688811,3.072164948
666,7.113569139,2.079271465,2875.410699,278,150,5.61,4.81,25384100,11427800,2.4,1934,1007500,79,cpu_heavy,researcher,low,29008441798,26.9841,0.00124031,841.7647059,2.333333333,520.6718346,35.775
4974,-1.225811519,0.51229394,390.9637467,25,33,0.2,0.2,797700,1863100,1,7591,1869464,97,mixed,admin,critical,148619487,0.04,0.000131718,186,0.5,246.2413066,3.795918367
5737,3.618207011,1.790266084,523.2525191,36,41,1.6,1.6,4932400,9711700,1,5287,1836260,90,mixed,admin,high,4790198908,2.56,0.000189107,236,1.5,347.2503782,5.186813187
5849,6.016741747,-0.51551685,1553.335826,177,143,7.8,3.8,14962200,1177800,1.6,6971,1844266,85,cpu_heavy,researcher,medium,1762247916,29.64,0.000229489,601.9230769,7,264.5246701,18.19767442
3057,29.40718938,3.739742373,4122.486503,333,249,4.8,2.8,29198700,3419100,7.4,413,1293494,78,cpu_heavy,researcher,low,9983327517,13.44,0.017874396,483.0952381,7.5,3124.381643,51.36708861
1115,0.1605084,0.496299123,531.0462093,45,140,0.6,0.8,9242600,16709600,,297,1756365,95,mixed,admin,critical,15444014896,0.48,0.004026846,238.1818182,0,5893.842282,5.458333333
3029,6.455997524,0.44815546,3423.25971,379,251,3.19,3.79,29731300,17529000,1.6,170,1009493,74,io_heavy,researcher,low,52115995770,12.0901,0.009356725,1323.461538,3.5,5903.467836,45.88
2845,6.231315997,-0.068048378,1953.431626,275,233,5.8,1.6,13063500,2114100,2.8,6342,1864230,85,cpu_heavy,researcher,medium,2761754535,9.28,0.000441431,507.8947368,6,293.9035157,22.44186047
2953,3.497973395,1.708531368,2869.035178,172,123,0.4,1.8,16774300,5748400,2.4,2696,1523133,89,mixed,admin,medium,9642538612,0.72,0.000889878,856.7647059,1.5,564.7508343,32.36666667
6079,28.57377986,14.89154921,2449.983106,207,143,2.8,5.2,7837900,6323100,1,574,1073299,85,cpu_heavy,researcher,medium,4955982549,14.56,0.00173913,1217.5,1.875,1866.606957,28.31395349
2465,66.92745556,63.8572953,3146.853041,387,235,2.6,2.6,31409600,8435400,2,530,1121797,83,io_heavy,researcher,medium,26495253984,6.76,0.003766478,1070,1.03125,2112.612053,38.21428571
6329,9.485411113,4.301364692,1681.135685,264,187,1,3.6,160554900,152076900,135,87,13,0,idle_light,researcher,low,2.44167E+12,3.6,1.534090909,12.19117647,1.6,0.147727273,1658
34,3.871342075,-0.286792515,4894.407558,508,330,2,0.6,16596700,15504400,2.8,2560,1646453,87,mixed,admin,medium,25732187548,1.2,0.001093323,1289.736842,5,642.8945724,55.69318182
2157,1.599636955,0.46701358,486.766887,55,47,2.2,2.2,10570700,4785600,2.2,11158,1877659,88,mixed,admin,medium,5058714192,4.84,0.00019715,152.5,2,168.2640918,5.483146067
7068,-0.219569016,-0.915241381,1413.866169,131,63,0.4,0.4,36055800,2185500,2,1862,1039313,91,mixed,student,high,7879995090,0.16,0.001073537,444.3333333,0,557.8706388,14.48913043
5896,8.074257476,1.241496855,2080.596736,257,200,4.8,2.4,35937400,835700,2.2,8581,1865357,85,cpu_heavy,researcher,medium,3003288518,11.52,0.000256351,652.5,2.333333333,217.3569098,24.27906977
6073,8.197377657,0.199643876,3577.703142,214,137,1.8,3.4,13892300,1944600,1.5,725,966637,82,mixed,researcher,medium,2701496658,6.12,0.002066116,1434,8,1331.455923,43.19277108
4833,9.627286897,7.079966688,3566.101964,224,102,2,8.6,12123400,10285400,6.2,4024,1606019,84,cpu_heavy,researcher,medium,12469401836,17.2,0.001540373,488.75,1.125,399.0109317,41.4
2574,14.94642786,11.55771704,1861.456783,115,99,1.6,1.8,18748500,4108400,2.2,252,1052185,86,mixed,admin,medium,7702633740,2.88,0.008695652,585.9375,1.25,4158.833992,21.55172414
682,-1.204784024,-0.179753511,227.2317273,10,16,0.2,0.2,336800,4660900,1.2,6910,1858525,98,mixed,admin,critical,156979112,0.04,0.000173636,88.63636364,0,268.9227319,1.96969697
145,45.27731469,-0.580061689,3587.899696,217,131,11.6,35,19740900,4117800,2.2,135,1091397,63,cpu_heavy,researcher,low,8128907802,406,0.016176471,1117.1875,45,8024.977941,55.859375
5941,0.590522436,0.812631332,1530.407351,107,106,0.2,0.2,649300,7253900,1,1921,1112656,93,mixed,admin,high,470995727,0.04,0.000520291,762,2,578.905307,16.21276596
6312,3.293433957,0.429282275,708.1343699,75,72,1.4,1.6,7507800,4286500,3.2,395,1705382,94,mixed,admin,high,3218218470,2.24,0.008080808,150,2,4306.520202,6.631578947
2426,17.5487489,24.84302321,187.1088303,22,22,0.2,0.2,6303600,1293600,1.2,7580,1877200,97,mixed,admin,critical,815433696,0.04,0.00015829,84.54545455,0.653846154,247.6190476,1.897959184
4025,18.27583629,11.77834054,1540.694143,335,193,2.4,7.4,52213900,15311800,2.2,2970,1737266,82,io_heavy,researcher,medium,79948879402,17.76,0.000740491,464.375,1.461538462,584.7411646,17.90361446
3603,31.18730525,37.79089092,3435.90931,248,137,0.2,0.2,20733400,20662600,,3326,1346128,94,io_heavy,student,high,42840595084,0.04,0.001082056,754.7826087,0.763157895,404.6071536,36.54736842
4273,11.5502983,13.15436251,474.0078603,273,75,0.2,0.2,48185400,48062100,2.6,5757,1834560,97,io_heavy,student,critical,2.31589E+11,0.04,0.000451546,134.7222222,0.928571429,318.6106287,4.948979592
3837,2.320670595,0.160869781,2043.784299,218,112,0.4,0.4,19597100,6000900,2,155,1095359,88,mixed,admin,medium,11760023739,0.16,0.012820513,665.3333333,0.5,7021.532051,22.42696629
1623,9.980887115,7.920321384,2910.769352,221,147,0.2,0.2,18522400,4414500,144,79,21,0,mixed,admin,low,8176713480,0.04,1.8,20.46206897,1,0.2625,2967
5003,-0.916087696,-0.599906268,1371.93492,97,59,0.2,0.2,15951700,15784700,3.2,451,1725314,94,mixed,admin,high,25179279899,0.04,0.007079646,323.5714286,1,3817.066372,14.30526316
207,52.54958176,60.40434959,1321.163015,165,91,1.2,2,4052100,3297800,1.6,362,966408,88,mixed,admin,medium,1336301538,2.4,0.004407713,525.7692308,0.852459016,2662.280992,15.35955056
3856,65.83855224,59.19662271,5993.331107,1045,991,4.99,3.99,110461200,82994000,1,715,1115499,64,io_heavy,researcher,low,9.16762E+11,19.9101,0.001396648,2988,1.1,1557.959497,91.93846154
4294,7.77754858,0.918770402,1205.62573,62,104,7,10.8,9848000,17982000,2,6469,1852026,85,cpu_heavy,researcher,medium,17708673600,75.6,0.000309119,405,4,286.2482226,14.12790698
7482,0.315333428,-1.164807923,167.1599952,10,15,0.2,0.2,41700,194100,,,1871616,98,mixed,admin,critical,809397,0.04,0.000154775,74,0,289.6789971,1.494949495
6854,3.158471088,2.996173409,5060.160812,331,184,1.2,2.8,14055100,8398800,1.8,375,1017955,82,mixed,admin,medium,11804597388,3.36,0.004787234,1817.5,1.25,2707.327128,61.31325301
2504,1.346696887,-0.643840597,431.4556716,48,50,0.2,0.2,3511600,3912300,2,399,1090394,97,mixed,admin,critical,1373843268,0.04,0.005,157.6666667,2,2725.985,4.826530612
5138,13.77783564,10.26008693,1413.658683,151,107,0.6,0.6,9109300,10925700,2.5,348,1000827,91,mixed,admin,high,9952547901,0.36,0.007163324,407.7142857,1.181818182,2867.69914,15.51086957
6114,5.068454444,0.583837199,1349.868725,74,53,5.79,16.97,16984500,1670100,2,165,1102272,81,cpu_heavy,researcher,low,2836581345,98.2563,0.012048193,458.6666667,3,6640.192771,16.7804878
172,0.129468442,-0.260596944,425.9123964,37,34,0.6,1,7246000,1003800,1.4,4024,1779862,90,mixed,admin,high,727353480,0.6,0.000347826,172.5,1,442.2017391,4.549450549
6769,35.76128676,51.37600151,286.1941974,35,25,0.8,0.8,5009600,1040500,1,,1742496,93,mixed,admin,high,521248880,0.64,0.002680965,158.5,0.653846154,4671.571046,3.372340426
4956,9.517512698,2.538514466,3437.39964,288,236,0.6,0.8,27152700,6969000,3,142,1046256,88,mixed,student,medium,18922716630,0.48,0.020979021,845.5,3.666666667,7316.475524,38
7585,4.706976286,4.023676663,4543.588373,441,362,0.6,1.99,46960300,47982200,2,586,1012072,75,io_heavy,student,low,2.25326E+11,1.194,0.003407155,1523.666667,1,1724.143101,60.14473684
3983,55.36348403,-1.155238733,2382.645903,97,75,12.8,37,13316700,3417700,1.7,127,1091302,64,cpu_heavy,researcher,low,4551248559,473.6,0.01328125,886.2962963,52,8525.796875,36.81538462
7281,7.173055786,0.647689219,2681.669071,267,221,1.2,2.8,67471700,25402500,2,395,1048712,78,io_heavy,student,low,1.71395E+11,3.36,0.005050505,907.3333333,8,2648.262626,34.4556962
6579,22.27075697,29.76016483,906.102516,152,79,0.4,0.8,19337600,15900700,4.4,2372,1565046,91,mixed,student,high,30748137632,0.32,0.001854193,169.4444444,0.709677419,659.5221239,9.945652174
4935,3.509396223,1.629592355,407.704637,17,21,2,2.2,4854000,3725000,1.2,7785,1879002,94,mixed,admin,high,1808115000,4.4,0.000154123,186.8181818,2,241.3308502,4.326315789
3394,7.919259051,5.647611281,2746.029326,341,201,1.8,4.6,24899100,3004300,2.2,1094,1130794,83,cpu_heavy,researcher,medium,7480436613,8.28,0.002009132,854.6875,1.333333333,1032.688584,32.55952381
2,0.852461486,0.054477591,2095.624241,205,101,0.4,1.2,4310700,4413900,3,130,1131931,88,mixed,admin,medium,1902699873,0.48,0.022900763,541.25,1,8640.694656,24.3258427
5156,1.988403939,-0.347606747,877.9174679,49,35,0.4,1.8,19317700,1361000,1,173,1014144,96,mixed,admin,critical,2629138970,0.72,0.005747126,450,2,5828.413793,9.278350515
3306,33.13256346,44.60313766,5186.193365,254,179,1.2,1.2,6257100,2950500,5.6,141,1022458,83,mixed,admin,medium,1846157355,1.44,0.03943662,784.8484848,0.695652174,7200.408451,61.66666667
683,6.440297023,0.276977634,2638.932873,588,572,0.6,2.2,64748500,57296800,1,169,1047085,80,io_heavy,student,low,3.70988E+11,1.32,0.005882353,1317.5,7,6159.323529,32.5308642
5435,98.73407675,125.6216858,4028.131992,143,79,1.8,2.4,46445000,4060800,6,7804,1371829,80,io_heavy,student,low,18860385600,4.32,0.000768738,576,0.771653543,175.7628443,49.77777778
76,2.877032419,0.361678589,3787.587503,279,143,0.4,1,38781200,21439700,4,3768,1333251,90,io_heavy,student,high,83145729364,0.4,0.001061289,747,1,353.7413107,41.04395604
5049,2.197111463,-1.034386509,493.8683548,148,77,0.2,0.2,21727900,22675100,3.6,1485,1754614,93,io_heavy,student,high,49268230529,0.04,0.002422611,113.4782609,1,1180.763122,5.553191489
7181,2.33553627,1.102253312,182.5623434,15,30,0.2,0.2,865600,1548900,1,7202,1874064,97,mixed,admin,critical,134072784,0.04,0.000138831,94.5,1,260.1782591,1.928571429
3501,2.259833557,1.887120753,1483.369366,55,69,0.2,0.2,1944100,23613300,1.6,,1863088,95,mixed,admin,critical,4590661653,0.04,0.000194269,574.2307692,0.5,226.2127246,15.55208333
4961,10.65987133,10.45823152,5073.380957,342,209,0.8,1,20947200,5917900,1.2,212,999008,83,mixed,admin,medium,12396343488,0.8,0.005633803,2314.090909,0.916666667,4690.178404,60.60714286
5641,0.839155178,0.013980435,1513.035624,96,86,0.2,0.2,9618100,13885400,1,1884,1711538,89,mixed,admin,medium,13355116574,0.04,0.000530504,779,0,907.9777188,17.31111111
2486,15.91724559,9.106312792,1836.412544,432,324,1.4,1.8,44338300,14511900,2.6,254,1692722,84,io_heavy,student,medium,64343297577,2.52,0.010196078,515.2777778,1.5,6638.12549,21.82352941
4555,23.91528652,21.17927635,3518.343409,363,194,3.2,4.4,8452300,4788900,1.5,166,1102165,76,cpu_heavy,researcher,low,4047721947,14.08,0.008982036,1421.2,1.142857143,6599.790419,46.14285714
3293,3.362619089,0.645604157,532.9767062,71,71,0.2,0.2,12573600,8348800,1,567,1062424,95,mixed,admin,critical,10497447168,0.04,0.001760563,294,1,1870.464789,6.125
6860,0.958780257,0.55483348,1865.981924,175,161,0.4,1.8,4227600,2241300,1,274,1089161,92,mixed,admin,high,947531988,0.72,0.003636364,927.5,0,3960.585455,19.94623656
6439,18.53923313,11.58144554,949.3592008,212,117,2,0.6,29415000,23633600,2.6,5351,1826106,91,io_heavy,student,high,69518234400,1.2,0.0004858,256.3888889,1.384615385,341.2006726,10.0326087
